
400260	400260	34478	34478	
400260	400260	34478	34478	
400260	400260	34478	34478	
415009	415009	179732	179732	
426465	426465	339218	339218	
479502	479502	556824	556824	
541778	541778	788327	788327	
565124	565124	1.00363e+06	1.00363e+06	
577054	577054	1.31936e+06	1.31936e+06	
619984	619984	1.6039e+06	1.6039e+06	
634699	634699	1.92277e+06	1.92277e+06	
635435	635435	2.21163e+06	2.21163e+06	
648946	648946	2.52223e+06	2.52223e+06	
748641	748641	2.88257e+06	2.88257e+06	
764223	764223	3.13305e+06	3.13305e+06	
808925	808925	3.38954e+06	3.38954e+06	
840203	840203	3.49233e+06	3.49233e+06	
883269	883269	3.61707e+06	3.61707e+06	
905703	905703	3.72662e+06	3.72662e+06	
987061	987061	3.81979e+06	3.81979e+06	
1.0095e+06	1.0095e+06	3.90422e+06	3.90422e+06	
1.12481e+06	1.12481e+06	3.97906e+06	3.97906e+06	
1.14985e+06	1.14985e+06	4.0665e+06	4.0665e+06	
1.18336e+06	1.18336e+06	4.1415e+06	4.1415e+06	
1.23674e+06	1.23674e+06	4.20592e+06	4.20592e+06	
1.43165e+06	1.43165e+06	4.23334e+06	4.23334e+06	
1.53543e+06	1.53543e+06	4.24708e+06	4.24708e+06	
1.54207e+06	1.54207e+06	4.2799e+06	4.2799e+06	
1.62875e+06	1.62875e+06	4.30258e+06	4.30258e+06	
1.63898e+06	1.63898e+06	4.33564e+06	4.33564e+06	
1.65755e+06	1.65755e+06	4.36464e+06	4.36464e+06	
1.68058e+06	1.68058e+06	4.39451e+06	4.39451e+06	
1.72578e+06	1.72578e+06	4.42668e+06	4.42668e+06	
1.73213e+06	1.73213e+06	4.43879e+06	4.43879e+06	
1.76224e+06	1.76224e+06	4.45089e+06	4.45089e+06	
1.76845e+06	1.76845e+06	34478	4.45089e+06	
1.89922e+06	1.89922e+06	4.45089e+06	4.45089e+06	
1.9451e+06	1.9451e+06	4.5049e+06	4.5049e+06	
2.09589e+06	2.09589e+06	4.59816e+06	4.59816e+06	
2.21582e+06	2.21582e+06	4.68641e+06	4.68641e+06	
2.28281e+06	2.28281e+06	4.79241e+06	4.79241e+06	
2.31576e+06	2.31576e+06	4.91765e+06	4.91765e+06	
2.37009e+06	2.37009e+06	5.08041e+06	5.08041e+06	
2.44199e+06	2.44199e+06	5.20425e+06	5.20425e+06	
2.45398e+06	2.45398e+06	5.33936e+06	5.33936e+06	
2.48775e+06	2.48775e+06	5.49906e+06	5.49906e+06	
2.55967e+06	2.55967e+06	5.64355e+06	5.64355e+06	
2.56345e+06	2.56345e+06	5.8179e+06	5.8179e+06	
2.59018e+06	2.59018e+06	6.04612e+06	6.04612e+06	
2.59635e+06	2.59635e+06	6.22577e+06	6.22577e+06	
2.61168e+06	2.61168e+06	6.43469e+06	6.43469e+06	
2.71355e+06	2.71355e+06	6.63415e+06	6.63415e+06	
2.78786e+06	2.78786e+06	6.89466e+06	6.89466e+06	
2.89824e+06	2.89824e+06	7.07808e+06	7.07808e+06	
2.98853e+06	2.98853e+06	7.25103e+06	7.25103e+06	
3.07084e+06	3.07084e+06	7.46255e+06	7.46255e+06	
3.18841e+06	3.18841e+06	7.58617e+06	7.58617e+06	
3.2039e+06	3.2039e+06	7.6933e+06	7.6933e+06	
3.24072e+06	3.24072e+06	7.83168e+06	7.83168e+06	
3.28128e+06	3.28128e+06	7.96761e+06	7.96761e+06	
3.34185e+06	3.34185e+06	8.03989e+06	8.03989e+06	
3.38765e+06	3.38765e+06	8.07402e+06	8.07402e+06	
3.45211e+06	3.45211e+06	8.12817e+06	8.12817e+06	
3.59992e+06	3.59992e+06	8.22237e+06	8.22237e+06	
3.6305e+06	3.6305e+06	8.29057e+06	8.29057e+06	
3.63612e+06	3.63612e+06	8.3645e+06	8.3645e+06	
3.64895e+06	3.64895e+06	8.43632e+06	8.43632e+06	
3.68646e+06	3.68646e+06	8.48356e+06	8.48356e+06	
3.72085e+06	3.72085e+06	8.57028e+06	8.57028e+06	
3.84216e+06	3.84216e+06	8.61386e+06	8.61386e+06	
3.84779e+06	3.84779e+06	8.65079e+06	8.65079e+06	
3.9138e+06	3.9138e+06	8.69017e+06	8.69017e+06	
3.9474e+06	3.9474e+06	8.72921e+06	8.72921e+06	
4.04519e+06	4.04519e+06	8.75673e+06	8.75673e+06	
4.15303e+06	4.15303e+06	8.80764e+06	8.80764e+06	
4.26752e+06	4.26752e+06	8.84445e+06	8.84445e+06	
4.33986e+06	4.33986e+06	8.90479e+06	8.90479e+06	
4.47453e+06	4.47453e+06	8.94739e+06	8.94739e+06	
4.61023e+06	4.61023e+06	8.99139e+06	8.99139e+06	
