-118.283	-118.283	
-118.228	-118.355	
-118.228	-118.393	
-118.072	-118.132	
-118.072	-118.286	
-118.053	-118.382	
-118.038	-118.414	
-118.038	-118.473	
-118.038	-118.417	
-118.006	-118.161	
-117.969	-118.248	
-117.969	-118.347	
-117.969	-118.306	
-117.969	-118.27	
-117.969	-118.379	
-117.969	-118.273	
-117.924	-118.164	
-117.924	-118.284	
-117.924	-118.166	
-117.924	-118.372	
-117.924	-118.376	
-117.924	-118.299	
-117.924	-118.169	
-117.924	-118.129	
-117.924	-118.433	
-117.924	-118.263	
-117.924	-118.532	
-117.924	-118.291	
-117.924	-118.403	
-117.92	-118.172	
-117.92	-118.276	
-117.92	-118.266	
-117.92	-118.183	
-117.92	-118.203	
-117.92	-118.324	
-117.92	-118.292	
-117.92	-118.484	
-117.92	-118.214	
-117.92	-118.273	
-117.92	-118.39	
-117.92	-118.33	
-117.92	-118.338	
-117.92	-118.342	
-117.92	-118.323	
-117.92	-118.403	
-117.92	-118.404	
-117.92	-118.187	
-117.92	-118.31	
-117.92	-118.292	
-117.92	-118.315	
-117.92	-118.2	
-117.92	-118.159	
-117.92	-118.413	
-117.92	-118.377	
-117.92	-118.354	
-117.92	-118.296	
-117.92	-118.216	
-117.92	-118.436	
-117.92	-118.617	
-117.92	-118.32	
-117.92	-118.203	
-117.92	-118.406	
-117.92	-118.222	
-117.92	-118.259	
-117.92	-118.354	
-117.92	-118.336	
-117.92	-118.162	
-117.92	-118.288	
-117.92	-118.313	
-117.92	-118.393	
-117.899	-118.297	
-117.899	-118.491	
-117.899	-118.447	
-117.899	-118.277	
-117.899	-118.383	
-117.899	-118.493	
-117.899	-118.234	
-117.892	-118.34	
-117.892	-118.443	
-117.892	-118.471	
-117.892	-118.483	
-117.892	-118.322	
-117.892	-118.281	
-117.892	-118.193	
-117.892	-118.358	
-117.892	-118.364	
-117.892	-118.327	
-117.892	-118.178	
-117.892	-118.429	
-117.892	-118.368	
-117.892	-118.264	
-117.892	-118.185	
-117.885	-118.284	
-117.885	-118.138	
-117.885	-118.176	
-117.885	-118.526	
-117.885	-118.38	
-117.885	-118.196	
-117.885	-118.532	
-117.885	-118.393	
-117.885	-118.224	
-117.885	-118.359	
-117.885	-118.224	
-117.885	-118.397	
