2416.78	2416.78	
2521.49	2257.67	
2521.49	1880.09	
2813.7	2655.92	
3111.43	2960.31	
3652.63	3213.08	
3652.63	2560.12	
3652.63	2401.66	
3652.63	2602.73	
3652.63	2590.68	
3652.63	2918.93	
3652.63	2204.52	
3652.63	2408.29	
3652.63	2314.31	
3652.63	2227.95	
3652.63	2377.24	
3652.63	2246.33	
3652.63	2852.86	
3652.63	2223.64	
3652.63	2592.74	
3683.51	2604.25	
3683.51	2365.92	
3683.51	2592.04	
3683.51	2325.05	
3683.51	2773.51	
3847.03	2966.08	
3847.03	2544.74	
3847.03	2070.3	
3847.03	2661.76	
3847.03	2166.25	
3877.74	2914.94	
3877.74	2700.52	
3877.74	2290.03	
3877.74	2156.98	
3877.74	2560.02	
3877.74	2625.91	
3877.74	2361.26	
3877.74	2209.15	
3877.74	2372.61	
3877.74	2477.09	
3877.74	2448.11	
3877.74	2768.7	
3877.74	2742.06	
3877.74	2589.74	
3877.74	2404.88	
3877.74	2223.95	
3877.74	2722.85	
3877.74	2227.82	
3877.74	2480.24	
3877.74	2753.67	
3877.74	2529.87	
3877.74	2793.19	
3877.74	2289.98	
3877.74	2329.1	
3877.74	2563.6	
3877.74	2388.35	
3877.74	1987.65	
3877.74	2344.76	
3877.74	2414.92	
3877.74	2524.75	
3877.74	2551.48	
3877.74	2242.14	
3877.74	2525.81	
4259.5	3432.93	
4259.5	2364.06	
4259.5	2525.25	
4372.91	3002.35	
4372.91	2947.55	
4372.91	2685.94	
4372.91	2461.93	
4372.91	2108.52	
4372.91	2622.48	
4372.91	2029.66	
4372.91	3065.34	
4372.91	2395.37	
4372.91	2458.01	
4372.91	2850.58	
4372.91	2098.27	
4372.91	2654.1	
4372.91	2665.19	
4372.91	2351.7	
4372.91	2167.24	
4372.91	2853.57	
4372.91	2739.24	
4372.91	2727.89	
4372.91	2640.35	
4372.91	2840.46	
4372.91	2461.55	
4372.91	2656.05	
4372.91	2356.39	
4372.91	2200.16	
4372.91	2543.17	
4372.91	2858.82	
4372.91	2643.05	
4372.91	2211.29	
4372.91	2495.07	
4372.91	2718.16	
4372.91	2616.97	
4372.91	2521.09	
4372.91	2597.13	
4372.91	2182.37	
4372.91	2832.11	
4372.91	2240.11	
4372.91	2650.34	
4372.91	2305.16	
4372.91	2973.35	
4372.91	2905.17	
4372.91	2333.41	
4372.91	2251.16	
4372.91	2954.81	
4372.91	2787.41	
4372.91	2440.47	
4372.91	2965.7	
4372.91	2373.54	
4372.91	2432.88	
4372.91	2122.85	
4372.91	2576.86	
4372.91	2600.39	
4372.91	2328.75	
4372.91	2438.09	
4372.91	2312.22	
4372.91	2423.83	
4372.91	2492.08	
4372.91	2706.62	
4372.91	2501.37	
4372.91	2793.81	
4372.91	2059.83	
4372.91	2387.91	
4372.91	2698.08	
4372.91	2141.59	
4372.91	2241.93	
4372.91	2300.84	
4372.91	2541.23	
4372.91	2478.76	
4372.91	2497.47	
4372.91	2651.88	
4372.91	2551.85	
4372.91	2680.31	
4372.91	2434.14	
4372.91	2571.79	
4372.91	2425.4	
4372.91	2369.59	
4372.91	2187.21	
4372.91	2576.9	
4372.91	2567.41	
4372.91	2748.17	
4372.91	2471.24	
4372.91	2635.71	
4372.91	2504.9	
4372.91	2555.18	
4372.91	2231.49	
4372.91	2981.48	
4372.91	2273.19	
4372.91	2155.26	
4372.91	2659.76	
4372.91	2356.13	
4372.91	2460.26	
4372.91	2310.75	
4372.91	2787.95	
4372.91	2283.6	
4372.91	2024.77	
4372.91	3315.46	
4372.91	2699.53	
4372.91	2543.9	
4372.91	2518.08	
4372.91	2457.94	
4372.91	1977.05	
4372.91	2475.51	
4372.91	2629.59	
4372.91	2225.31	
4372.91	2057.77	
4372.91	2624.16	
4372.91	3176.15	
4372.91	2540.75	
4372.91	2742.53	
4372.91	2463.87	
4372.91	2401.41	
4372.91	2218.45	
4372.91	2588.17	
4372.91	2595.91	
4372.91	2263.02	
4372.91	2335.02	
4372.91	2503.81	
4372.91	2869.09	
4372.91	2441.43	
4372.91	2691.77	
4372.91	2017.41	
4372.91	2434.2	
4372.91	2315.84	
4372.91	2255.6	
4372.91	2175.84	
4372.91	2639.28	
4372.91	2473.18	
4372.91	2542.16	
4372.91	2515.76	
4372.91	2320.24	
4372.91	2364.7	
4372.91	2723.81	
4372.91	2338.4	
4372.91	2301.47	
4372.91	2741.86	
4372.91	2515.91	
4379.51	3261.5	
4379.51	2364.76	
4379.51	2530.17	
4379.51	2516.49	
4379.51	1963.05	
4379.51	2341.3	
4379.51	2328.33	
4379.51	2143.8	
4379.51	2430.77	
4379.51	2391.09	
4379.51	2903.44	
4385.7	3031.72	
4385.7	2500.8	
4385.7	2629.45	
4385.7	2522.74	
4385.7	2680.23	
4385.7	2153.91	
4385.7	2329.83	
4385.7	2409.07	
4385.7	2345.83	
4385.7	2651.36	
4385.7	2608.38	
4385.7	2760.42	
4385.7	2477.05	
4385.7	2697.93	
4385.7	2285.82	
4385.7	2350.64	
4385.7	2383.5	
4385.7	2545.78	
4385.7	2447.61	
4385.7	2689.84	
4385.7	2667.37	
4385.7	2638.91	
4385.7	2399.54	
4385.7	2826.86	
4385.7	2245	
4385.7	2403.52	
4385.7	2165.44	
4385.7	2641.35	
4385.7	2338.98	
4385.7	2184.25	
4385.7	2343.1	
4385.7	2473.3	
4385.7	2611.88	
4385.7	2673.08	
4385.7	2255.99	
4385.7	2450.06	
4385.7	2099.37	
4385.7	2447.43	
4385.7	2773.84	
4385.7	2696.87	
4385.7	2372.2	
4385.7	2446.1	
4385.7	2615.59	
4385.7	2612.88	
4385.7	2394.38	
4385.7	1865.43	
4385.7	2496.97	
4385.7	2704.07	
4385.7	2654.19	
4385.7	2371.92	
4385.7	2146.56	
4385.7	2737.44	
4385.7	2492.06	
4385.7	2452.11	
4385.7	2608.81	
4385.7	2107.47	
4385.7	2312.97	
4385.7	2426.83	
4385.7	2715.03	
4385.7	2552.2	
4385.7	2201.75	
4385.7	2646.97	
4385.7	2773.11	
4385.7	2477.01	
4385.7	2446	
4385.7	2942.07	
4385.7	2519.48	
4385.7	2539.09	
4385.7	2553.94	
4385.7	2383.99	
4385.7	2549.38	
4385.7	2151.11	
4385.7	2391.5	
4385.7	2439.6	
4385.7	2824.24	
