4635.3	4635.3	
5913.65	5083	
16804.7	15591.4	
49982.3	42939.9	
49982.3	10290.9	
49982.3	2894.27	
49982.3	2681.82	
49982.3	4937.21	
93122.3	55778.2	
93122.3	20099.3	
136036	75214.4	
136036	22656.2	
148889	48122.3	
148889	11258.3	
148889	3446.98	
148889	8510.84	
148889	11425	
152916	38837.2	
152916	2914.29	
152916	32987.7	
252688	132785	
294665	97053.3	
322746	124018	
322746	12687	
325300	118679	
325300	6597.63	
325300	3878.99	
325300	14031	
374780	120799	
374780	7483.98	
603232	311020	
603232	5432.79	
603232	13880.9	
603232	69721.4	
603232	2654.82	
603232	103595	
603232	7299.03	
603232	13440.8	
626516	155595	
626516	18919.5	
626516	33676.2	
626516	4748.41	
626516	11293.7	
631879	138246	
631879	35883	
1.44787e+06	1.07152e+06	
1.44787e+06	7824.31	
1.44787e+06	20179.8	
1.44787e+06	18628.3	
1.44787e+06	3936.76	
1.44787e+06	2825.11	
1.44787e+06	11856.9	
1.44787e+06	81453.8	
1.44787e+06	6999.69	
1.44787e+06	11073.9	
1.44787e+06	3184.73	
1.44787e+06	61365.1	
1.44787e+06	2882.15	
1.44787e+06	58785.4	
1.44787e+06	122443	
1.44787e+06	56023.5	
1.44787e+06	4968.09	
1.44787e+06	3617.88	
1.44787e+06	98889.9	
1.44787e+06	65287.2	
1.44787e+06	11631	
1.44787e+06	4723.82	
1.44787e+06	10643.9	
1.44787e+06	10591.3	
1.44787e+06	63327.7	
1.44787e+06	9753.28	
1.44787e+06	52250.2	
1.44787e+06	39916.7	
1.44787e+06	10735.9	
1.44787e+06	204096	
1.44787e+06	78193.8	
1.44787e+06	239352	
1.44787e+06	16147.2	
1.44787e+06	11763.3	
1.44787e+06	3666.51	
1.44787e+06	83349.8	
1.44787e+06	60527.3	
1.44787e+06	96049.5	
1.44787e+06	37788.7	
1.44787e+06	55289.8	
1.44787e+06	5819.88	
1.44787e+06	256108	
1.44787e+06	2662.2	
1.44787e+06	3340.42	
1.44787e+06	32830.6	
1.44787e+06	21831.6	
2.03552e+06	880113	
2.03552e+06	29323.1	
2.03552e+06	71003.1	
2.03552e+06	16624.3	
2.03552e+06	49657.6	
2.03552e+06	40957.8	
2.03552e+06	6934.08	
2.03552e+06	12803.3	
2.03552e+06	87747.6	
2.03552e+06	4659.13	
2.03552e+06	23299.3	
2.03552e+06	18169.7	
2.03552e+06	3183.51	
2.03552e+06	2996.52	
2.03552e+06	8122.97	
2.03552e+06	5009.98	
2.03552e+06	236765	
2.03552e+06	9045.41	
2.03552e+06	3156.79	
2.03552e+06	11080	
2.03552e+06	45525.8	
2.03552e+06	17581.7	
2.03552e+06	7836.45	
2.03552e+06	17908.6	
2.03552e+06	5625.47	
2.03552e+06	24390.3	
2.03552e+06	85244	
2.03552e+06	151563	
2.03552e+06	35469.1	
2.03552e+06	6807.39	
2.03552e+06	15288.4	
2.03552e+06	320688	
2.03552e+06	8808.39	
2.03552e+06	9425	
2.03552e+06	14735.8	
2.03552e+06	4255.1	
2.03552e+06	14457.7	
2.03552e+06	6636.97	
2.03552e+06	5024.54	
2.03552e+06	29259.2	
2.03552e+06	85221.6	
2.03552e+06	33098.9	
2.03552e+06	15903.8	
2.03552e+06	2840.29	
2.03552e+06	13537	
2.03552e+06	6025.04	
2.03552e+06	40686.4	
2.03552e+06	206049	
2.03552e+06	3699.32	
2.03552e+06	11668	
2.03552e+06	5118	
2.03552e+06	36599.1	
2.07942e+06	456872	
2.07942e+06	8396.94	
2.07942e+06	9166.67	
2.07942e+06	67828	
2.07942e+06	9053.49	
2.07942e+06	12098.9	
2.07942e+06	35937.1	
2.07942e+06	38749.9	
2.07942e+06	14837.4	
2.07942e+06	5482.94	
2.07942e+06	23630	
2.16147e+06	514564	
2.16147e+06	5017.4	
2.16147e+06	18396.7	
2.16147e+06	100229	
2.16147e+06	63719.2	
