1547.78	1547.78	
1748.79	1681.29	
2019.77	1828.62	
2052.98	1771.59	
2074.57	1743.99	
2098.39	1670.16	
2116.39	1778.95	
2177.28	1905.13	
2177.28	1596.9	
2177.28	1488.06	
2177.28	1433.02	
2214.1	1748.67	
2287.25	1857	
2287.25	1957.71	
2287.25	1705.3	
2287.25	1551.47	
2288.13	1502.01	
2288.13	1528.55	
2293.55	1711.32	
2341.89	1991.81	
2341.89	1634.64	
2351.32	1790.05	
2351.32	1912.7	
2351.32	1798.43	
2351.32	1812.67	
2351.32	1544.62	
2351.32	1867.63	
2395.12	2044.44	
2395.12	1897.08	
2395.12	1531.41	
2395.12	1806.31	
2395.12	1506.68	
2397.7	1904.28	
2400.89	1700.21	
2400.89	1980.4	
2400.89	1786.75	
2400.89	1461.79	
2420.68	2005.9	
2490.16	1854.94	
2490.16	1453.07	
2490.16	1628.79	
2490.16	1700.74	
2490.16	1813.52	
2490.16	1862.46	
2490.16	1473.11	
2490.16	1836.58	
2490.16	1651.73	
2490.16	1745.2	
2490.16	1548.39	
2490.16	1981.35	
2490.16	1685.79	
2490.16	1608.66	
2490.16	1645.84	
2490.16	1484.53	
2490.16	1498.58	
2490.16	1074.83	
2490.16	1641.45	
2499.21	1842.22	
2499.21	1415.67	
2499.21	1834.05	
2499.21	1849.06	
2499.21	1941.6	
2533.14	1903.67	
2533.14	1566.48	
2533.14	1682.79	
2533.14	1524.31	
2533.14	1600.51	
2533.14	1487.05	
2533.14	1938.69	
2533.14	1948.02	
2533.14	1912.36	
2533.14	1472.89	
2533.14	1321.52	
2533.14	1616.09	
2533.14	1618.89	
2533.14	1692.9	
2533.14	1605.18	
2533.14	2050.31	
2533.14	1541.79	
2533.14	1480.74	
2533.14	2010.37	
2533.14	1740.34	
2533.14	1693.51	
2533.14	1550.72	
2533.14	1547.67	
2533.14	1633	
2533.14	1790.53	
2533.14	1618.44	
2533.14	1765.42	
2533.14	1705.72	
2533.14	1833.19	
2533.14	1685.48	
2533.14	1763.08	
2533.14	1665.74	
2533.14	1900.09	
2533.14	1771.58	
2533.14	1614.22	
2533.14	2085.62	
2533.14	1393.08	
2533.14	1697.14	
2533.14	1585.1	
2533.14	1594.9	
2533.14	1687.88	
2533.14	1810.59	
2533.14	1632.15	
2533.14	1725.1	
2533.14	1436.49	
2533.14	1718.11	
2533.14	1452.33	
2533.14	1649.16	
2533.14	1673.65	
2568.9	2105.62	
2568.9	1836.59	
2568.9	1719.19	
2568.9	1649.91	
2568.9	1320.38	
2568.9	1892.31	
2568.9	1478.63	
2568.9	1886.22	
2568.9	1620.31	
2568.9	2077.36	
2568.9	1817.6	
2568.9	1651.77	
2568.9	1586.49	
2568.9	1831.61	
2568.9	1814.63	
2568.9	2129.1	
2568.9	1753.52	
2568.9	1786.85	
2568.9	1658.94	
2568.9	1698.55	
2568.9	1675.66	
2568.9	1899.83	
2617.86	1811.37	
2617.86	1678.1	
2617.86	1627.53	
2617.86	1812.67	
2617.86	1751.03	
