-83.7333	-83.7333	182937	182937	
-110.733	-83.7333	191144	191144	
-79.7333	-79.7333	185396	191144	
-74.7333	-74.7333	191578	191578	
158488	158488	193712	193712	
140852	158488	181942	193712	
-166.733	158488	190488	193712	
148159	158488	185843	193712	
-3.73333	158488	197232	197232	
-181.733	158488	191921	197232	
-345.733	158488	186929	197232	
-136.733	158488	192112	197232	
-69.7333	158488	179543	197232	
-204.733	158488	186829	197232	
-138.733	158488	195269	197232	
146053	158488	183604	197232	
134055	158488	192003	197232	
-76.7333	158488	185972	197232	
-137.733	158488	202460	202460	
-9.73333	158488	196615	202460	
-213.733	158488	173410	202460	
-41.7333	158488	188617	202460	
-36.7333	158488	182420	202460	
-32.7333	158488	185285	202460	
-79.7333	158488	196022	202460	
147571	158488	181221	202460	
-41.7333	158488	191497	202460	
-457.733	158488	185053	202460	
-159.733	158488	187841	202460	
-272.733	158488	195508	202460	
-285.733	158488	179638	202460	
-118.733	158488	189979	202460	
135709	158488	184672	202460	
-56.7333	158488	194208	202460	
-125.733	158488	190422	202460	
-22.7333	158488	182142	202460	
-118.733	158488	189067	202460	
-302.733	158488	182720	202460	
137635	158488	190647	202460	
-128.733	158488	196273	202460	
-107.733	158488	182616	202460	
-132.733	158488	187280	202460	
-264.733	158488	187466	202460	
-34.7333	158488	188439	202460	
125941	158488	198799	202460	
-106.733	158488	185725	202460	
-86.7333	158488	190994	202460	
152091	158488	193689	202460	
-94.7333	158488	192445	202460	
-114.733	158488	202372	202460	
139079	158488	185000	202460	
-111.733	158488	189708	202460	
148821	158488	188309	202460	
-59.7333	158488	197870	202460	
162098	162098	198434	202460	
-152.733	162098	186183	202460	
139808	162098	190232	202460	
-156.733	162098	188661	202460	
-88.7333	162098	190792	202460	
133134	162098	199906	202460	
133134	162098	187107	202460	
133134	162098	190088	202460	
133134	162098	196454	202460	
133134	162098	186209	202460	
133134	162098	198740	202460	
133134	162098	184119	202460	
133134	162098	190035	202460	
133134	162098	189922	202460	
133134	162098	196836	202460	
133134	162098	199789	202460	
133134	162098	188578	202460	
133134	162098	194832	202460	
133134	162098	191812	202460	
133134	162098	194377	202460	
133134	162098	200108	202460	
133134	162098	193465	202460	
133134	162098	191917	202460	
133134	162098	188693	202460	
133134	162098	195052	202460	
133134	162098	197657	202460	
133134	162098	193122	202460	
133134	162098	188752	202460	
133134	162098	194460	202460	
133134	162098	186441	202460	
133134	162098	195582	202460	
133134	162098	191122	202460	
133134	162098	191118	202460	
133134	162098	190987	202460	
133134	162098	192553	202460	
133134	162098	199921	202460	
133134	162098	192341	202460	
133134	162098	192386	202460	
133134	162098	192805	202460	
133134	162098	192887	202460	
133134	162098	187251	202460	
133134	162098	198180	202460	
133134	162098	194662	202460	
133134	162098	193396	202460	
133134	162098	189551	202460	
133134	162098	192904	202460	
133134	162098	193174	202460	
133134	162098	194456	202460	
133134	162098	190022	202460	
133134	162098	187195	202460	
133134	162098	197879	202460	
133134	162098	194627	202460	
133134	162098	193597	202460	
133134	162098	180513	202460	
133134	162098	192262	202460	
133134	162098	196806	202460	
133134	162098	195392	202460	
133134	162098	195547	202460	
133134	162098	188251	202460	
133134	162098	192219	202460	
133134	162098	198904	202460	
133134	162098	191692	202460	
133134	162098	194143	202460	
133134	162098	190594	202460	
133134	162098	193313	202460	
133134	162098	194549	202460	
133134	162098	192995	202460	
133134	162098	191634	202460	
133134	162098	191320	202460	
133134	162098	193568	202460	
133134	162098	189782	202460	
133134	162098	186067	202460	
133134	162098	197212	202460	
133134	162098	190905	202460	
133134	162098	197409	202460	
133134	162098	198399	202460	
133134	162098	188637	202460	
133134	162098	191237	202460	
133134	162098	187359	202460	
133134	162098	197782	202460	
133134	162098	195517	202460	
133134	162098	190661	202460	
133134	162098	196196	202460	
133134	162098	190118	202460	
133134	162098	196368	202460	
133134	162098	197148	202460	
133134	162098	190142	202460	
133134	162098	197313	202460	
133134	162098	189061	202460	
133134	162098	195695	202460	
133134	162098	192013	202460	
133134	162098	191556	202460	
133134	162098	196695	202460	
133134	162098	187625	202460	
133134	162098	196714	202460	
133134	162098	192826	202460	
133134	162098	197348	202460	
133134	162098	195608	202460	
133134	162098	190050	202460	
133134	162098	198425	202460	
133134	162098	191934	202460	
133134	162098	194961	202460	
133134	162098	192936	202460	
133134	162098	195009	202460	
133134	162098	192761	202460	
133134	162098	189433	202460	
133134	162098	196647	202460	
133134	162098	198735	202460	
133134	162098	190608	202460	
133134	162098	194502	202460	
133134	162098	191886	202460	
133134	162098	188486	202460	
133134	162098	195727	202460	
133134	162098	190481	202460	
133134	162098	198339	202460	
133134	162098	195096	202460	
133134	162098	190335	202460	
133134	162098	193728	202460	
133134	162098	190529	202460	
133134	162098	193527	202460	
133134	162098	194345	202460	
133134	162098	194500	202460	
133134	162098	196043	202460	
133134	162098	191977	202460	
133134	162098	191554	202460	
133134	162098	190335	202460	
133134	162098	193656	202460	
133134	162098	196393	202460	
133134	162098	191376	202460	
133134	162098	198735	202460	
133134	162098	197123	202460	
133134	162098	195982	202460	
133134	162098	199592	202460	
133134	162098	195237	202460	
133134	162098	200543	202460	
133134	162098	198273	202460	
133134	162098	192277	202460	
133134	162098	191746	202460	
133134	162098	192342	202460	
133134	162098	195076	202460	
133134	162098	197249	202460	
133134	162098	185019	202460	
133134	162098	192008	202460	
133134	162098	195461	202460	
133134	162098	197011	202460	
133134	162098	195911	202460	
133134	162098	192564	202460	
133134	162098	196852	202460	
133134	162098	196850	202460	
133134	162098	195383	202460	
133134	162098	194674	202460	
133134	162098	189414	202460	
133134	162098	193262	202460	
133134	162098	193003	202460	
133134	162098	194446	202460	
133134	162098	197296	202460	
133134	162098	195280	202460	
133134	162098	198460	202460	
133134	162098	192297	202460	
133134	162098	193638	202460	
133134	162098	192367	202460	
133134	162098	188922	202460	
133134	162098	198195	202460	
133134	162098	194539	202460	
133134	162098	190911	202460	
133134	162098	194706	202460	
133134	162098	188076	202460	
133134	162098	197889	202460	
133134	162098	193393	202460	
133134	162098	190568	202460	
133134	162098	195106	202460	
133134	162098	193968	202460	
133134	162098	193914	202460	
133134	162098	190799	202460	
133134	162098	194246	202460	
133134	162098	195386	202460	
133134	162098	193289	202460	
133134	162098	198379	202460	
133134	162098	192778	202460	
133134	162098	197967	202460	
133134	162098	192103	202460	
133134	162098	192879	202460	
133134	162098	200836	202460	
133134	162098	190450	202460	
133134	162098	197348	202460	
133134	162098	190408	202460	
133134	162098	194564	202460	
133134	162098	195208	202460	
133134	162098	193832	202460	
133134	162098	199530	202460	
133134	162098	193268	202460	
133134	162098	198099	202460	
133134	162098	201505	202460	
133134	162098	192243	202460	
133134	162098	199611	202460	
133134	162098	195618	202460	
133134	162098	195630	202460	
133134	162098	195030	202460	
133134	162098	191433	202460	
133134	162098	199334	202460	
133134	162098	194110	202460	
133134	162098	194110	202460	
