33336	33336	46334	46334	
-160.333	33336	47104	47104	
-83.3333	33336	48526	48526	
-151.333	33336	48760	48760	
-88.3333	33336	47969	48760	
-120.333	33336	47926	48760	
-49.3333	33336	45841	48760	
-26.3333	33336	46735	48760	
-146.333	33336	46224	48760	
-181.333	33336	48179	48760	
-49.3333	33336	48022	48760	
-77.3333	33336	46507	48760	
-16.3333	33336	49097	49097	
-6.33333	33336	49626	49626	
-36.3333	33336	49887	49887	
-164.333	33336	52954	52954	
-33.3333	33336	52064	52954	
-113.333	33336	50210	52954	
27421	33336	51649	52954	
-364.333	33336	50837	52954	
-19.3333	33336	50134	52954	
39676	39676	47723	52954	
-233.333	39676	47953	52954	
39977	39977	47698	52954	
-152.333	39977	49440	52954	
-89.3333	39977	50917	52954	
29852	39977	50282	52954	
-54.3333	39977	50322	52954	
-94.3333	39977	48191	52954	
-200.333	39977	49640	52954	
-35.3333	39977	52063	52954	
-106.333	39977	53053	53053	
36579	39977	51861	53053	
-270.333	39977	49014	53053	
34372	39977	51685	53053	
-21.3333	39977	51386	53053	
-187.333	39977	49310	53053	
37211	39977	50222	53053	
-52.3333	39977	48994	53053	
-40.3333	39977	49971	53053	
-177.333	39977	50947	53053	
35064	39977	50381	53053	
-95.3333	39977	51092	53053	
-53.3333	39977	48789	53053	
-40.3333	39977	50017	53053	
-49.3333	39977	50985	53053	
-35.3333	39977	50740	53053	
-222.333	39977	50360	53053	
-96.3333	39977	50780	53053	
-77.3333	39977	53062	53062	
-51.3333	39977	50473	53062	
-63.3333	39977	51704	53062	
-21.3333	39977	51067	53062	
-204.333	39977	50109	53062	
-211.333	39977	49541	53062	
-73.3333	39977	51322	53062	
-349.333	39977	49755	53062	
-53.3333	39977	51446	53062	
-115.333	39977	51851	53062	
-122.333	39977	51636	53062	
-122.333	39977	51655	53062	
-122.333	39977	51909	53062	
-122.333	39977	49785	53062	
-122.333	39977	50896	53062	
-122.333	39977	50049	53062	
-122.333	39977	52285	53062	
-122.333	39977	52326	53062	
-122.333	39977	51471	53062	
-122.333	39977	52730	53062	
-122.333	39977	50583	53062	
-122.333	39977	53859	53859	
-122.333	39977	51334	53859	
-122.333	39977	52652	53859	
-122.333	39977	50710	53859	
-122.333	39977	49986	53859	
-122.333	39977	51154	53859	
-122.333	39977	49370	53859	
-122.333	39977	50229	53859	
-122.333	39977	50820	53859	
-122.333	39977	50471	53859	
-122.333	39977	51246	53859	
-122.333	39977	51101	53859	
-122.333	39977	50106	53859	
-122.333	39977	50444	53859	
-122.333	39977	48633	53859	
-122.333	39977	47777	53859	
-122.333	39977	52357	53859	
-122.333	39977	51277	53859	
-122.333	39977	50489	53859	
-122.333	39977	50131	53859	
-122.333	39977	48895	53859	
-122.333	39977	51490	53859	
-122.333	39977	49319	53859	
-122.333	39977	50522	53859	
-122.333	39977	51012	53859	
-122.333	39977	49606	53859	
-122.333	39977	50375	53859	
-122.333	39977	53050	53859	
-122.333	39977	50029	53859	
-122.333	39977	49975	53859	
-122.333	39977	49642	53859	
-122.333	39977	51561	53859	
-122.333	39977	49850	53859	
-122.333	39977	50337	53859	
-122.333	39977	50460	53859	
-122.333	39977	50783	53859	
-122.333	39977	52077	53859	
-122.333	39977	49404	53859	
-122.333	39977	50688	53859	
-122.333	39977	48345	53859	
-122.333	39977	50775	53859	
-122.333	39977	51446	53859	
-122.333	39977	49053	53859	
-122.333	39977	52106	53859	
-122.333	39977	50367	53859	
-122.333	39977	50760	53859	
-122.333	39977	50265	53859	
-122.333	39977	50463	53859	
-122.333	39977	50791	53859	
-122.333	39977	50478	53859	
-122.333	39977	52255	53859	
-122.333	39977	50502	53859	
-122.333	39977	49881	53859	
-122.333	39977	48525	53859	
-122.333	39977	50979	53859	
-122.333	39977	51100	53859	
-122.333	39977	50682	53859	
-122.333	39977	50176	53859	
-122.333	39977	49754	53859	
-122.333	39977	48656	53859	
-122.333	39977	52291	53859	
-122.333	39977	50356	53859	
-122.333	39977	52727	53859	
-122.333	39977	50418	53859	
-122.333	39977	52368	53859	
-122.333	39977	51361	53859	
-122.333	39977	52543	53859	
-122.333	39977	48994	53859	
-122.333	39977	50622	53859	
-122.333	39977	51166	53859	
-122.333	39977	50781	53859	
-122.333	39977	49972	53859	
-122.333	39977	50707	53859	
-122.333	39977	51604	53859	
-122.333	39977	49122	53859	
-122.333	39977	51719	53859	
-122.333	39977	51515	53859	
-122.333	39977	51754	53859	
-122.333	39977	51731	53859	
-122.333	39977	50977	53859	
-122.333	39977	52826	53859	
-122.333	39977	51421	53859	
-122.333	39977	51273	53859	
-122.333	39977	51950	53859	
-122.333	39977	52252	53859	
-122.333	39977	52189	53859	
-122.333	39977	51091	53859	
-122.333	39977	52229	53859	
-122.333	39977	52522	53859	
-122.333	39977	50903	53859	
-122.333	39977	52207	53859	
-122.333	39977	52113	53859	
-122.333	39977	52182	53859	
-122.333	39977	51610	53859	
-122.333	39977	52874	53859	
-122.333	39977	51190	53859	
-122.333	39977	50179	53859	
-122.333	39977	51009	53859	
-122.333	39977	51942	53859	
-122.333	39977	50520	53859	
-122.333	39977	51883	53859	
-122.333	39977	52991	53859	
-122.333	39977	51570	53859	
-122.333	39977	51846	53859	
-122.333	39977	50972	53859	
-122.333	39977	52078	53859	
-122.333	39977	51828	53859	
-122.333	39977	51369	53859	
-122.333	39977	48944	53859	
-122.333	39977	49532	53859	
-122.333	39977	49719	53859	
-122.333	39977	51303	53859	
-122.333	39977	50016	53859	
-122.333	39977	49244	53859	
-122.333	39977	50775	53859	
-122.333	39977	52359	53859	
-122.333	39977	50225	53859	
-122.333	39977	50936	53859	
-122.333	39977	50441	53859	
-122.333	39977	49178	53859	
-122.333	39977	51684	53859	
-122.333	39977	50286	53859	
-122.333	39977	49964	53859	
-122.333	39977	51362	53859	
-122.333	39977	49704	53859	
-122.333	39977	49982	53859	
-122.333	39977	52275	53859	
-122.333	39977	50625	53859	
-122.333	39977	50792	53859	
-122.333	39977	50983	53859	
-122.333	39977	52253	53859	
-122.333	39977	49564	53859	
-122.333	39977	51277	53859	
-122.333	39977	52153	53859	
-122.333	39977	50409	53859	
-122.333	39977	51867	53859	
-122.333	39977	52204	53859	
-122.333	39977	51859	53859	
-122.333	39977	51518	53859	
-122.333	39977	52260	53859	
-122.333	39977	52676	53859	
-122.333	39977	50936	53859	
-122.333	39977	49995	53859	
-122.333	39977	52167	53859	
-122.333	39977	51604	53859	
-122.333	39977	55373	55373	
-122.333	39977	50229	55373	
-122.333	39977	52161	55373	
-122.333	39977	52017	55373	
-122.333	39977	52075	55373	
-122.333	39977	52261	55373	
-122.333	39977	49060	55373	
-122.333	39977	49163	55373	
-122.333	39977	51747	55373	
-122.333	39977	51177	55373	
-122.333	39977	51959	55373	
-122.333	39977	48564	55373	
-122.333	39977	50922	55373	
-122.333	39977	49557	55373	
-122.333	39977	52898	55373	
-122.333	39977	51085	55373	
-122.333	39977	49373	55373	
-122.333	39977	52051	55373	
-122.333	39977	48638	55373	
-122.333	39977	52730	55373	
-122.333	39977	50066	55373	
-122.333	39977	49929	55373	
-122.333	39977	50466	55373	
-122.333	39977	49655	55373	
-122.333	39977	50120	55373	
-122.333	39977	50826	55373	
-122.333	39977	51545	55373	
-122.333	39977	49777	55373	
-122.333	39977	49532	55373	
-122.333	39977	52044	55373	
-122.333	39977	51359	55373	
-122.333	39977	49147	55373	
-122.333	39977	50074	55373	
-122.333	39977	49639	55373	
-122.333	39977	50396	55373	
-122.333	39977	50549	55373	
-122.333	39977	50850	55373	
-122.333	39977	50917	55373	
-122.333	39977	51439	55373	
-122.333	39977	51629	55373	
-122.333	39977	50078	55373	
-122.333	39977	50630	55373	
-122.333	39977	50730	55373	
-122.333	39977	50521	55373	
-122.333	39977	49381	55373	
-122.333	39977	52232	55373	
-122.333	39977	50617	55373	
-122.333	39977	49128	55373	
-122.333	39977	51773	55373	
-122.333	39977	52078	55373	
-122.333	39977	52750	55373	
-122.333	39977	52041	55373	
-122.333	39977	51715	55373	
-122.333	39977	52417	55373	
-122.333	39977	50947	55373	
-122.333	39977	49387	55373	
